primaryTitle,startYear,numVotes,averageRating
Snow Angels,2007,13342,6.8
Inside Man,2006,415372,7.6
The Equalizer,2014,449245,7.3
The Child,2005,19867,7.4
A Bittersweet Life,2005,45332,7.5
Scoop,2006,89482,6.6
Don,2006,42810,7.2
Freedom Writers,2007,90240,7.6
Michael Clayton,2007,179863,7.2
Notes on a Scandal,2006,87553,7.4
Khosla Ka Ghosla!,2006,26076,8.2
Tsotsi,2005,32058,7.2
The Dark Knight,2008,3042674,9.0
Alan Partridge,2013,33606,6.9
Magic Carpet Ride,2005,36645,7.4
Athadu,2005,15792,8.2
Notorious,2009,47228,6.7
A Guide to Recognizing Your Saints,2006,27736,6.9
State of Play,2009,164357,7.1
13 Tzameti,2005,18327,7.3
Smokin' Aces,2006,155555,6.6
The Brave One,2007,65178,6.7
No Country for Old Men,2007,1132908,8.2
Kill Zone,2005,13652,6.9
21,2008,275352,6.8
In the Valley of Elah,2007,76577,7.1
The Trap,2007,10682,7.9
Bon Cop Bad Cop,2006,13460,6.7
Sivaji,2007,22995,7.6
Crank,2006,272450,6.9
This Is England,2006,132717,7.7
Pride and Glory,2008,64859,6.6
The Air I Breathe,2007,35328,6.7
Disturbia,2007,266806,6.8
Big Nothing,2006,32448,6.7
Fracture,2007,228425,7.2
Omkara,2006,23172,8.0
12,2007,15738,7.5
Welcome,2007,27902,7.1
Shattered,2007,34528,6.6
Wanted,2008,421302,6.7
Ocean's Thirteen,2007,379315,6.9
Gunda,1998,11121,7.3
We Own the Night,2007,95247,6.8
Death Note,2006,32772,7.5
American Gangster,2007,473817,7.8
The Baader Meinhof Complex,2008,41074,7.3
Eastern Promises,2007,271676,7.6
Flawless,2007,27605,6.7
In Bruges,2008,481394,7.9
Mr. Brooks,2007,161113,7.2
Gangster's Paradise: Jerusalema,2008,11066,7.3
Cassandra's Dream,2007,54801,6.6
Exiled,2006,10052,7.2
Transsiberian,2008,55814,6.6
Appaloosa,2008,66703,6.7
An American Crime,2007,39158,7.2
Death Sentence,2007,76542,6.7
Death Note: The Last Name,2006,18184,7.1
Shootout at Lokhandwala,2007,11283,7.1
Ex Drummer,2007,11337,6.9
The Counterfeiters,2007,48042,7.5
Deliver Us from Evil,2006,11130,7.9
Pokiri,2006,16456,8.0
Changeling,2008,271413,7.7
Reservation Road,2007,25648,6.6
The Town,2010,434376,7.5
Paranoid Park,2007,32490,6.6
Cargo 200,2007,12686,7.1
Taxi to the Dark Side,2007,17283,7.5
Elite Squad,2007,115655,8.0
City of Men,2007,16676,7.2
Burn After Reading,2008,366209,7.0
The Whistleblower,2010,36616,7.1
Rise of the Footsoldier,2007,22484,6.7
At the Bar,2007,16516,7.0
Pineapple Express,2008,366684,6.9
Unthinkable,2010,98120,7.0
Crossing Over,2009,25157,6.7
Loft,2008,25625,7.2
Gomorrah,2008,52455,7.0
Taken,2008,657980,7.7
The Escapist,2008,17689,6.7
The Conspirator,2010,30604,6.9
Frozen River,2008,26925,7.1
Machete,2010,207719,6.6
Hunger,2008,75437,7.5
Traitor,2008,60248,6.9
Flash Point,2007,14223,6.7
The Wolf of Wall Street,2013,1700644,8.2
Gangubai Kathiawadi,2022,64542,7.8
Slumdog Millionaire,2008,897552,8.0
Race,2008,16788,6.7
Les Misérables,2019,29765,7.6
"The Gangster, the Cop, the Devil",2019,29491,7.0
Agent Sai Srinivasa Athreya,2019,18842,8.3
The Girl with the Needle,2024,15426,7.5
To Catch a Killer,2023,52904,6.6
Sardar Udham,2021,49438,8.3
Max Manus: Man of War,2008,30955,7.3
Article 15,2019,39164,8.1
RocknRolla,2008,271487,7.2
John Wick: Chapter 4,2023,386330,7.6
Heroic Losers,2019,13938,7.2
The Stronghold,2020,14978,6.9
I Love You Phillip Morris,2009,101987,6.6
The Blue Elephant 2,2019,11622,8.0
Lootcase,2020,19164,7.5
For Love and Honor,2007,25122,7.8
The Call,2020,49283,7.1
Master,2021,87122,7.4
The Burning Plain,2008,21798,6.7
Stillwater,2021,61996,6.6
K.G.F: Chapter 2,2022,160189,8.2
Collective,2019,13981,8.1
Anjaam Pathiraa,2020,10654,7.9
Nothing But the Truth,2008,40972,7.1
Shinjuku Incident,2009,14158,6.9
Johnny Gaddaar,2007,13754,7.8
A Sun,2019,11017,7.6
Malik,2021,14741,8.0
Bad Lieutenant: Port of Call New Orleans,2009,83268,6.6
Fifty Dead Men Walking,2008,11824,6.8
Haseen Dillruba,2021,33583,6.9
Wrath of Man,2021,227177,7.1
Blue Bayou,2021,11425,7.1
She Said,2022,47489,7.3
The Duke,2020,15407,6.9
House of Gucci,2021,169532,6.6
The Unforgivable,2021,124368,7.1
Big Eyes,2014,102745,7.0
Adulthood,2008,13369,6.6
Sin Nombre,2009,34669,7.5
The Unbearable Weight of Massive Talent,2022,171801,7.0
Rebel Ridge,2024,91816,6.8
JCVD,2008,41014,7.0
The Girl with the Dragon Tattoo,2009,227383,7.8
The Killer,2023,212900,6.7
Doctor,2021,20281,7.4
The Dissident,2020,30886,7.8
The Ghost Writer,2010,174610,7.2
Viduthalai: Part 1,2023,11270,8.2
Micmacs,2009,31767,7.1
Dear Zachary: A Letter to a Son About His Father,2008,43581,8.5
Public Enemies,2009,329735,6.9
Man on Wire,2008,60050,7.7
Glass Onion,2022,480818,7.1
AK vs AK,2020,15602,6.9
Jailer,2023,41335,7.1
The Last Stop in Yuma County,2023,20891,6.9
22 Bullets,2010,37346,6.6
Bronson,2008,145543,7.0
Pathu Thala,2023,10145,6.7
Revanche,2008,16788,7.5
Cold in July,2014,38862,6.7
The Lincoln Lawyer,2011,263342,7.3
The Stranger,2022,28887,6.6
The Chaser,2008,77191,7.8
Athlete A,2020,13163,7.6
Polytechnique,2009,20462,7.2
Law Abiding Citizen,2009,335639,7.4
Out of the Furnace,2013,129163,6.7
Brooklyn's Finest,2009,67843,6.7
Lawless,2012,259420,7.2
The Girl Who Played with Fire,2009,100414,7.1
Kill the Messenger,2014,49678,6.9
Mother,2009,77221,7.7
Anything for Her,2008,10116,7.1
Extraction II,2023,165365,7.0
Big Fan,2009,10089,6.6
The Yellow Sea,2010,24018,7.3
Capitalism: A Love Story,2009,44338,7.4
21 Jump Street,2012,626316,7.2
A Prophet,2009,105424,7.8
Wild Target,2010,41781,6.7
Drishyam 2,2021,43344,8.4
Aamir,2008,11804,7.6
Cell 211,2009,72675,7.6
Conviction,2010,47434,7.2
Red,2010,333215,7.0
Decision to Leave,2022,62838,7.3
Kick-Ass,2010,611228,7.6
Middle Men,2009,38766,6.8
Raat Akeli Hai,2020,20637,7.2
Sharper,2023,36230,6.7
Exam,2009,131625,6.7
Mesrine: Killer Instinct,2008,36088,7.5
Den of Thieves,2018,146664,7.0
Ghost in the Shell 2.0,2008,15719,7.8
Gulaal,2009,16697,8.0
2 Guns,2013,232947,6.7
Kaminey,2009,18674,7.4
Sound of Noise,2010,10076,7.1
A Wednesday,2008,84477,8.1
Don 2,2011,60279,7.1
Chandigarh Kare Aashiqui,2021,15758,6.7
Harry Brown,2009,93284,7.2
Easy Money,2010,20340,6.7
Oye Lucky! Lucky Oye!,2008,18704,7.7
American Murder: The Family Next Door,2020,35836,7.2
The Irishman,2019,456191,7.8
Khuda Haafiz: Chapter 2 - Agni Pariksha,2022,15256,7.4
Defendor,2009,37971,6.7
Broker,2022,19327,7.1
Hit: The First Case,2022,17489,6.8
Animal Kingdom,2010,62224,7.2
The Cove,2009,52520,8.4
Vikram Vedha,2022,25780,7.1
The Loved Ones,2009,46083,6.6
Joji,2021,11962,7.8
Gangster Squad,2013,226574,6.7
Reptile,2023,104173,6.8
New York,2009,12689,6.8
The Perfect Host,2010,30100,6.7
Four Lions,2010,88728,7.3
The Girl Who Kicked the Hornet's Nest,2009,76253,7.3
Dredd,2012,306194,7.1
The Dark Knight Rises,2012,1924968,8.4
72 Hoorain,2019,16430,7.0
Dhamaka,2021,43101,6.7
Ayan,2009,12195,7.6
The Infiltrator,2016,83220,7.0
Black Mass,2015,198962,6.8
Nitram,2021,11944,7.1
The Disappearance of Alice Creed,2009,28116,6.7
The Adjustment Bureau,2011,277979,7.0
The Other Guys,2010,300764,6.7
Anweshippin Kandethum,2024,10637,7.4
Prisoners,2013,881542,8.2
Salaar,2023,75908,6.6
Once Upon a Time in Mumbaai,2010,19364,7.4
Winter's Bone,2010,155003,7.1
Bheeshma Parvam,2022,14226,7.6
The Outfit,2022,82054,7.2
The Pale Blue Eye,2022,134341,6.6
Kill the Irishman,2011,53608,7.0
Ferry,2021,14800,7.0
Dog Pound,2010,14052,7.0
"Batman: The Long Halloween, Part One",2021,21683,7.2
Disconnect,2012,79344,7.5
Sleep Tight,2011,48788,7.2
"Batman: The Long Halloween, Part Two",2021,18346,7.2
Filth,2013,119846,7.0
Pokkiri,2007,14539,7.6
The Next Three Days,2010,212256,7.3
Outrage,2010,15250,6.8
Enola Holmes 2,2022,111537,6.8
The Iceman,2012,82208,6.8
The Tinder Swindler,2022,75953,7.1
Horrible Bosses,2011,480712,6.9
Jai Bhim,2021,227607,8.6
Super,2010,85724,6.7
"Monica, O My Darling",2022,22704,7.4
Emily the Criminal,2022,64444,6.7
Pain Hustlers,2023,52732,6.6
The Man from Nowhere,2010,78370,7.7
Trust,2010,45519,6.9
"Argentina, 1985",2022,34489,7.6
Captain Phillips,2013,509654,7.8
Jawan,2023,105500,6.9
What Happened to Monday,2017,140819,6.8
The Guard,2011,99401,7.3
Point Blank,2010,14926,6.8
Drishyam 2,2022,49364,8.2
Elite Squad 2: The Enemy Within,2010,89943,8.0
An Action Hero,2022,33209,7.0
Leo,2023,68556,7.2
Man on a Ledge,2012,160882,6.6
The Girl with the Dragon Tattoo,2011,516223,7.8
Jaane Jaan,2023,15904,7.0
The Roundup,2022,14062,7.0
Machine Gun Preacher,2011,70402,6.7
Exit Through the Gift Shop,2010,70118,7.9
Fast Five,2011,422643,7.3
The Drop,2014,166997,7.0
Headhunters,2011,109685,7.5
The Foreigner,2017,128894,7.0
Paan Singh Tomar,2012,39210,8.2
Miss Lovely,2012,19422,7.4
Cold Fish,2010,15427,7.1
Inside Job,2010,81564,8.2
Polisse,2011,16006,7.3
No Mercy,2010,10319,7.4
Hunting Season,2010,38243,7.4
Now You See Me,2013,743770,7.2
Snowtown,2011,21798,6.6
Hell,2010,13133,7.6
The Night of the 12th,2022,11836,7.0
DogMan,2023,19914,6.8
Anatomy of a Fall,2023,178222,7.6
The Equalizer 3,2023,149702,6.8
Bernie,2011,65940,6.8
Mankatha,2011,17192,7.7
Dragon,2011,16186,7.0
We're the Millers,2013,509685,7.0
Killer Joe,2011,86172,6.7
No One Killed Jessica,2011,12737,7.2
The Tribe,2014,12438,7.0
Ill Manors,2012,11450,7.1
CBGB,2013,11719,6.6
Talaash: The Answer Lies Within,2012,47260,7.3
Inherent Vice,2014,114886,6.6
Wild Bill,2011,14966,7.2
American Hustle,2013,511160,7.2
Gold,2016,72264,6.7
Suicide Room,2011,12205,6.6
Who Killed Captain Alex?,2010,11486,7.8
The Place Beyond the Pines,2012,301566,7.3
Bullhead,2011,24759,7.3
RED 2,2013,185792,6.6
To Strike,2013,30061,7.4
Chappie,2015,278804,6.8
Once Upon a Time in Anatolia,2011,52415,7.8
The Informer,2019,44850,6.6
Agneepath,2012,28025,6.9
Holy Spider,2022,30147,7.3
End of Watch,2012,282981,7.6
The Highwaymen,2019,110251,6.9
The East,2013,53409,6.8
The Judge,2014,214539,7.4
The Batman,2022,879707,7.8
Spotlight,2015,521682,8.1
The Raid: Redemption,2011,225427,7.6
God Bless America,2011,73349,7.1
Trash,2014,23356,7.1
The Angels' Share,2012,27768,7.0
The Best Offer,2013,133876,7.8
Trance,2013,119765,6.9
Elena,2011,15675,7.3
Seven Psychopaths,2012,282507,7.1
Delhi Belly,2011,33685,7.6
The Body,2012,76582,7.6
Singham,2011,20892,6.8
Gangs of Wasseypur,2012,108772,8.2
The Hitman's Bodyguard,2017,257229,6.9
Love Lies Bleeding,2024,59044,6.6
The Imposter,2012,51970,7.4
Labor Day,2013,54693,6.9
Our Father,2022,15328,6.6
A Most Wanted Man,2014,83013,6.7
Into the Abyss,2011,17750,7.3
Robot & Frank,2012,66715,7.0
War Dogs,2016,281292,7.1
Behzat Ç.: I Buried You in My Heart,2011,10771,7.5
Knox Goes Away,2023,27478,7.0
Hit Man,2023,118712,6.8
Wicked Little Letters,2023,39314,7.0
Paradise Lost 3: Purgatory,2011,11284,8.0
Twilight of the Warriors: Walled In,2024,10529,6.9
Side Effects,2013,201912,7.1
Silenced,2011,25259,8.0
Business Man,2012,12115,7.2
Shanghai,2012,10779,7.2
Thunderbolts*,2025,144058,7.3
Girl in the Picture,2022,23924,7.3
West of Memphis,2012,11318,7.9
The Accountant,2016,377048,7.3
How to Blow Up a Pipeline,2022,11652,6.9
The Bikeriders,2023,70425,6.6
Sector 36,2024,25830,7.1
Drug War,2012,11217,7.0
Thuppakki,2012,40072,8.1
Run All Night,2015,118373,6.6
Red Rooms,2023,16500,7.1
Chor Nikal Ke Bhaga,2023,55402,7.2
Calvary,2014,66587,7.4
Zulu,2013,20369,6.7
The Raid 2,2014,136385,7.9
22 Jump Street,2014,425731,7.0
Pieta,2012,16396,7.1
The Thieves,2012,12056,6.8
Fruitvale Station,2013,89425,7.5
Longlegs,2024,195437,6.6
Flu,2013,15396,6.6
Blue Ruin,2013,83816,7.1
The Act of Killing,2012,42683,8.2
Special 26,2013,61120,8.0
HIT: The 3rd Case,2025,10059,6.9
Focus,2015,288033,6.6
Joe,2013,52672,6.8
Cheap Thrills,2013,21062,6.7
The Heat,2013,185706,6.6
Gabbar Is Back,2015,27879,7.0
Department Q: The Keeper of Lost Causes,2013,35106,7.2
Sirf Ek Bandaa Kaafi Hai,2023,30546,8.0
Human Capital,2013,13853,7.2
Confession of Murder,2012,12491,7.0
"Extremely Wicked, Shockingly Evil and Vile",2019,109571,6.7
Kannur Squad,2023,10621,7.6
Viduthalai Part 2,2024,16765,7.8
Holiday,2014,31329,7.2
Starred Up,2013,50322,7.3
Going in Style,2017,96254,6.6
Hell or High Water,2016,267227,7.6
'71,2014,63663,7.2
Jolly LLB,2013,22799,7.5
New World,2013,27930,7.5
Maharaja,2024,71372,8.4
The Order,2024,50891,6.8
In Order of Disappearance,2014,30291,7.1
Saripodhaa Sanivaaram,2024,10279,7.0
Vettaiyan,2024,40014,6.9
Mr. Monk's Last Case: A Monk Movie,2023,12052,6.7
AKA,2023,14393,6.6
Juror #2,2024,106389,7.0
Lucky Baskhar,2024,34925,8.0
Por Thozhil,2023,11754,8.0
T2 Trainspotting,2017,138110,7.1
Veronica Mars,2014,55818,6.7
Deva,2025,26714,6.7
Leviathan,2014,58740,7.6
Raid 2,2025,28874,6.7
Surongo,2023,30358,6.8
Kill,2023,41887,7.5
The Old Man & the Gun,2018,51097,6.7
A Touch of Sin,2013,13514,7.1
Omar,2013,15998,7.5
Nightcrawler,2014,642063,7.8
Soodhu Kavvum,2013,12572,8.3
Ugly,2013,24502,7.9
Ip Man 3,2015,62798,7.0
99 Homes,2014,40302,7.1
John Wick,2014,791468,7.5
The Connection,2014,12960,7.1
A Most Violent Year,2014,80151,6.9
Marco,2024,22867,6.7
Highway,2014,31961,7.6
Who Am I,2014,65233,7.4
The Phoenician Scheme,2025,29024,6.8
Lover Stalker Killer,2024,13681,7.0
The Treatment,2014,10518,7.1
Deep Cover,2025,25602,6.7
Department Q: The Absent One,2014,27899,7.1
Mr. Holmes,2015,69575,6.8
Retribution,2015,11410,6.6
The Villain,2014,23984,6.6
Retro,2025,13959,6.7
The Seed of the Sacred Fig,2024,15982,7.6
Cruella,2021,283834,7.3
Soaked in Bleach,2015,11729,7.3
Marshland,2014,37777,7.2
The Internet's Own Boy: The Story of Aaron Swartz,2014,18384,8.0
Behzat Ç.: Ankara Is on Fire,2013,15590,7.4
Haider,2014,59628,8.0
Sicario,2015,512953,7.7
Raees,2017,52691,6.6
Drishyam,2013,46291,8.4
I Can Quit Whenever I Want,2014,10008,7.0
Abducted in Plain Sight,2017,23640,6.8
Detective Byomkesh Bakshy!,2015,24997,7.6
The Hateful Eight,2015,696816,7.8
The Blue Elephant,2014,30631,8.0
"Black Coal, Thin Ice",2014,10047,6.7
Mardaani,2014,13915,7.3
Richard Jewell,2019,103475,7.5
American Made,2017,222697,7.1
The Fool,2014,17627,8.0
Legend,2015,216020,6.9
Jigarthanda,2014,14337,8.2
West Side Story,2021,102840,7.1
Let's Sin,2014,14187,7.7
Badlapur,2015,27196,7.4
A Hard Day,2014,17767,7.2
Irrational Man,2015,69266,6.6
Elle,2016,73263,7.1
NH 10,2015,14566,7.2
The Equalizer 2,2018,218094,6.7
Snowden,2016,169080,7.3
The Nice Guys,2016,398032,7.4
Tangerine,2015,40965,7.1
A War,2015,11481,7.0
Dope,2015,90814,7.2
Baby Driver,2017,656380,7.5
The House That Jack Built,2018,100754,6.8
Suburra,2015,22683,7.4
Green Room,2015,148837,7.0
A Prayer Before Dawn,2017,27482,6.8
Dheepan,2015,17601,7.2
Department Q: A Conspiracy of Faith,2016,23912,7.0
Don't Breathe,2016,319904,7.1
Molly's Game,2017,197817,7.4
Widows,2018,107233,6.8
Victoria,2015,65663,7.6
Yennai Arindhaal,2015,10892,7.3
The Good Nurse,2022,86453,6.8
The Clan,2015,14861,6.9
John Wick: Chapter 2,2017,547465,7.4
Drishyam,2015,102417,8.2
Udta Punjab,2016,33403,7.7
Patriots Day,2016,119191,7.3
The Book of Henry,2017,30213,6.6
Can You Ever Forgive Me?,2018,57799,7.1
The Fate of the Furious,2017,265886,6.6
Shot Caller,2017,108633,7.3
Neruda,2016,11355,6.8
The Young Offenders,2016,13671,7.1
Divines,2016,10830,7.3
The Fury of a Patient Man,2016,12911,6.7
Te3n,2016,14230,7.2
Good Time,2017,148341,7.3
The Invisible Guest,2016,204292,8.0
Kapoor & Sons,2016,30230,7.7
Just Mercy,2019,80988,7.6
Guilty,2015,40555,8.1
Graduation,2016,15205,7.3
May God Save Us,2016,13029,7.1
Till,2022,17015,7.2
Everybody Knows,2018,39585,6.9
Thani Oruvan,2015,22923,8.4
Visaaranai,2015,13103,8.4
"Three Billboards Outside Ebbing, Missouri",2017,587006,8.1
Sicario: Day of the Soldado,2018,181936,7.1
Papillon,2017,92078,7.2
Super Dark Times,2017,26605,6.6
At the End of the Tunnel,2016,16431,7.0
The Dry,2020,37581,6.8
Rustom,2016,29909,7.0
South Wind,2018,12960,7.8
The Other Me,2016,13524,7.9
See You Up There,2017,11797,7.4
O.J.: Made in America,2016,23265,8.9
Tickled,2016,22216,7.5
All the Money in the World,2017,94735,6.8
Marshall,2017,27960,7.3
Mirror Game,2016,30629,8.9
Wind River,2017,298922,7.7
Detroit,2017,57656,7.3
Official Secrets,2019,58345,7.3
Logan Lucky,2017,172373,7.0
Theri,2016,25358,7.3
Kaabil,2017,30970,7.2
Border,2018,36356,7.0
Killers of the Flower Moon,2023,285622,7.6
The Good Liar,2019,52216,6.7
Pink,2016,50454,8.0
The Hate U Give,2018,42453,7.5
Beast,2017,16995,6.8
Thoroughbreds,2017,47967,6.6
Brawl in Cell Block 99,2017,80948,7.1
Psycho Raman,2016,16718,7.3
Mardaani 2,2019,10832,7.3
Mom,2017,12687,7.2
I Don't Feel at Home in This World Anymore,2017,66322,6.9
In the Fade,2017,36898,7.1
Uncut Gems,2019,337074,7.4
Memoir of a Murderer,2017,14146,7.2
You Were Never Really Here,2017,132460,6.7
Small Town Crime,2017,13071,6.6
Escape from Pretoria,2020,47618,6.8
13th,2016,38665,8.2
Amanda Knox,2016,26815,6.9
Vada Chennai,2018,22009,8.4
Jolly LLB 2,2017,28647,7.2
Kill Bill: The Whole Bloody Affair,2006,19081,8.7
Skin,2018,20608,6.8
Lucifer,2019,14897,7.5
The Night Comes for Us,2018,31582,6.9
John Wick: Chapter 3 - Parabellum,2019,459560,7.4
Vikram Vedha,2017,53347,8.2
American Animals,2018,51409,7.0
Dhuruvangal Pathinaaru,2016,17858,8.2
Birds of Passage,2018,13629,7.5
Mommy Dead and Dearest,2017,13204,7.3
Mersal,2017,40456,7.5
Dragged Across Concrete,2018,59527,6.9
The White Tiger,2021,67830,7.1
Bad Times at the El Royale,2018,174006,7.1
The Guilty,2018,67504,7.5
Dogman,2018,31008,7.2
Bad Genius,2017,24764,7.6
A Twelve-Year Night,2018,11586,7.5
The Girl in the Fog,2017,14072,6.8
Journal 64,2018,21278,7.4
Super Deluxe,2019,19110,8.2
Kurup,2021,16120,7.0
A Simple Favor,2018,185364,6.7
The Insult,2017,18696,7.6
Forgotten,2017,55364,7.4
Raatchasan,2018,55190,8.3
Theeran Adhigaram Ondru,2017,18350,8.2
The Accountant 2,2025,88565,6.7
El Angel,2018,12089,6.9
Blindspotting,2018,33777,7.4
22 July,2018,39384,6.8
Joker,2019,1622901,8.3
Ash Is Purest White,2018,11236,7.0
The Art of Self-Defense,2019,42558,6.6
BlacKkKlansman,2018,303895,7.5
Raid,2018,21975,7.4
The Devil All the Time,2020,162796,7.1
The Outlaws,2017,15394,7.2
Sound of Freedom,2023,131918,7.6
The Golden Glove,2019,20593,6.7
The Traitor,2019,13950,7.1
Woman of the Hour,2023,65659,6.6
Nightmare Alley,2021,176435,7.0
Mortal World,2018,33565,7.6
K.G.F: Chapter 1,2018,105474,8.2
Enola Holmes,2020,235191,6.6
Nobody,2021,356587,7.4
The Mule,2018,162346,7.0
Shoplifters,2018,92120,7.9
Andhadhun,2018,109971,8.2
Sonchiriya,2019,13356,7.9
Badla,2019,32658,7.7
Section 375,2019,19650,8.1
Bad Education,2019,45126,7.1
The Report,2019,54521,7.2
The Gentlemen,2019,437599,7.8
The Inventor: Out for Blood in Silicon Valley,2019,15933,7.2
21 Bridges,2019,78724,6.7
Queen & Slim,2019,36239,7.1
The Collini Case,2019,14592,7.3
Avengement,2019,22957,6.6
Batla House,2019,13012,7.2
Extraction,2020,280432,6.8
Knives Out,2019,823463,7.9
The Kid Detective,2020,24524,7.0
Cherry,2021,40424,6.6
Vikram,2022,82355,8.3
Monkey Man,2024,94137,6.8
El Camino,2019,320150,7.3
Let Him Go,2020,37565,6.7
Pushpa: The Rise - Part 1,2021,97362,7.6
Fyre,2019,53797,7.2
Extreme Job,2019,14621,7.1
Better Days,2019,15643,7.6
Promising Young Woman,2020,226489,7.5
Cinayet Süsü,2019,20682,6.7
Nerkonda Paarvai,2019,11146,7.7
Law of Tehran,2019,20165,7.8
Kaithi,2019,47492,8.4
